crn,location,day,start,end
33012,DSB 110A,R,2015-02-05T11:00:00,2015-02-05T12:15:00
33012,DSB 110A,M,2015-02-09T11:00:00,2015-02-09T12:15:00
33012,DSB 110A,R,2015-02-12T11:00:00,2015-02-12T12:15:00
33012,DSB 110A,R,2015-02-19T11:00:00,2015-02-19T12:15:00
33012,DSB 110A,M,2015-02-23T11:00:00,2015-02-23T12:15:00
33012,DSB 110A,R,2015-02-26T11:00:00,2015-02-26T12:15:00
33012,DSB 110A,M,2015-03-02T11:00:00,2015-03-02T12:15:00
33012,DSB 110A,R,2015-03-05T11:00:00,2015-03-05T12:15:00
33012,DSB 110A,M,2015-03-09T11:00:00,2015-03-09T12:15:00
33012,DSB 110A,R,2015-03-12T11:00:00,2015-03-12T12:15:00
33012,DSB 110A,M,2015-03-16T11:00:00,2015-03-16T12:15:00
33012,DSB 110A,R,2015-03-19T11:00:00,2015-03-19T12:15:00
33012,DSB 110A,M,2015-03-23T11:00:00,2015-03-23T12:15:00
33012,DSB 110A,R,2015-03-26T11:00:00,2015-03-26T12:15:00
33012,DSB 110A,M,2015-03-30T11:00:00,2015-03-30T12:15:00
33012,DSB 110A,R,2015-04-02T11:00:00,2015-04-02T12:15:00
33012,DSB 110A,M,2015-04-06T11:00:00,2015-04-06T12:15:00
33012,DSB 110A,R,2015-04-09T11:00:00,2015-04-09T12:15:00
33012,DSB 110A,M,2015-04-13T11:00:00,2015-04-13T12:15:00
33012,DSB 110A,R,2015-04-16T11:00:00,2015-04-16T12:15:00
33012,DSB 110A,M,2015-04-20T11:00:00,2015-04-20T12:15:00
33012,DSB 110A,R,2015-04-23T11:00:00,2015-04-23T12:15:00
33012,DSB 110A,M,2015-04-27T11:00:00,2015-04-27T12:15:00
33012,DSB 110A,R,2015-04-30T11:00:00,2015-04-30T12:15:00
33012,DSB 110A,T,2015-02-17T11:00:00,2015-02-17T12:15:00
33013,DSB 104,R,2015-01-22T12:30:00,2015-01-22T13:45:00
33013,DSB 104,M,2015-01-26T12:30:00,2015-01-26T13:45:00
33013,DSB 104,R,2015-01-29T12:30:00,2015-01-29T13:45:00
33013,DSB 104,M,2015-02-02T12:30:00,2015-02-02T13:45:00
33013,DSB 104,R,2015-02-05T12:30:00,2015-02-05T13:45:00
33013,DSB 104,M,2015-02-09T12:30:00,2015-02-09T13:45:00
33013,DSB 104,R,2015-02-12T12:30:00,2015-02-12T13:45:00
33013,DSB 104,R,2015-02-19T12:30:00,2015-02-19T13:45:00
33013,DSB 104,M,2015-02-23T12:30:00,2015-02-23T13:45:00
33013,DSB 104,R,2015-02-26T12:30:00,2015-02-26T13:45:00
33013,DSB 104,M,2015-03-02T12:30:00,2015-03-02T13:45:00
33013,DSB 104,R,2015-03-05T12:30:00,2015-03-05T13:45:00
33013,DSB 104,M,2015-03-09T12:30:00,2015-03-09T13:45:00
33013,DSB 104,R,2015-03-12T12:30:00,2015-03-12T13:45:00
33013,DSB 104,M,2015-03-16T12:30:00,2015-03-16T13:45:00
33013,DSB 104,R,2015-03-19T12:30:00,2015-03-19T13:45:00
33013,DSB 104,M,2015-03-23T12:30:00,2015-03-23T13:45:00
33013,DSB 104,R,2015-03-26T12:30:00,2015-03-26T13:45:00
33013,DSB 104,M,2015-03-30T12:30:00,2015-03-30T13:45:00
33013,DSB 104,R,2015-04-02T12:30:00,2015-04-02T13:45:00
33013,DSB 104,M,2015-04-06T12:30:00,2015-04-06T13:45:00
33013,DSB 104,R,2015-04-09T12:30:00,2015-04-09T13:45:00
33013,DSB 104,M,2015-04-13T12:30:00,2015-04-13T13:45:00
33013,DSB 104,R,2015-04-16T12:30:00,2015-04-16T13:45:00
33013,DSB 104,M,2015-04-20T12:30:00,2015-04-20T13:45:00
33013,DSB 104,R,2015-04-23T12:30:00,2015-04-23T13:45:00
33013,DSB 104,M,2015-04-27T12:30:00,2015-04-27T13:45:00
33013,DSB 104,R,2015-04-30T12:30:00,2015-04-30T13:45:00
33013,DSB 104,T,2015-02-17T12:30:00,2015-02-17T13:45:00
33014,DSB 104,R,2015-01-22T15:30:00,2015-01-22T16:45:00
33014,DSB 104,M,2015-01-26T15:30:00,2015-01-26T16:45:00
33014,DSB 104,R,2015-01-29T15:30:00,2015-01-29T16:45:00
33014,DSB 104,M,2015-02-02T15:30:00,2015-02-02T16:45:00
33014,DSB 104,R,2015-02-05T15:30:00,2015-02-05T16:45:00
33014,DSB 104,M,2015-02-09T15:30:00,2015-02-09T16:45:00
33014,DSB 104,R,2015-02-12T15:30:00,2015-02-12T16:45:00
33014,DSB 104,R,2015-02-19T15:30:00,2015-02-19T16:45:00
33014,DSB 104,M,2015-02-23T15:30:00,2015-02-23T16:45:00
33014,DSB 104,R,2015-02-26T15:30:00,2015-02-26T16:45:00
33014,DSB 104,M,2015-03-02T15:30:00,2015-03-02T16:45:00
33014,DSB 104,R,2015-03-05T15:30:00,2015-03-05T16:45:00
33014,DSB 104,M,2015-03-09T15:30:00,2015-03-09T16:45:00
33014,DSB 104,R,2015-03-12T15:30:00,2015-03-12T16:45:00
33014,DSB 104,M,2015-03-16T15:30:00,2015-03-16T16:45:00
33014,DSB 104,R,2015-03-19T15:30:00,2015-03-19T16:45:00
33014,DSB 104,M,2015-03-23T15:30:00,2015-03-23T16:45:00
33014,DSB 104,R,2015-03-26T15:30:00,2015-03-26T16:45:00
33014,DSB 104,M,2015-03-30T15:30:00,2015-03-30T16:45:00
33014,DSB 104,R,2015-04-02T15:30:00,2015-04-02T16:45:00
33014,DSB 104,M,2015-04-06T15:30:00,2015-04-06T16:45:00
33014,DSB 104,R,2015-04-09T15:30:00,2015-04-09T16:45:00
33014,DSB 104,M,2015-04-13T15:30:00,2015-04-13T16:45:00
33014,DSB 104,R,2015-04-16T15:30:00,2015-04-16T16:45:00
33014,DSB 104,M,2015-04-20T15:30:00,2015-04-20T16:45:00
33014,DSB 104,R,2015-04-23T15:30:00,2015-04-23T16:45:00
33014,DSB 104,M,2015-04-27T15:30:00,2015-04-27T16:45:00
33014,DSB 104,R,2015-04-30T15:30:00,2015-04-30T16:45:00
33014,DSB 104,T,2015-02-17T15:30:00,2015-02-17T16:45:00
32438,DSB 112,T,2015-01-20T08:00:00,2015-01-20T09:15:00
32438,DSB 112,F,2015-01-23T08:00:00,2015-01-23T09:15:00
32438,DSB 112,T,2015-01-27T08:00:00,2015-01-27T09:15:00
32438,DSB 112,F,2015-01-30T08:00:00,2015-01-30T09:15:00
32438,DSB 112,T,2015-02-03T08:00:00,2015-02-03T09:15:00
32438,DSB 112,F,2015-02-06T08:00:00,2015-02-06T09:15:00
32438,DSB 112,T,2015-02-10T08:00:00,2015-02-10T09:15:00
32438,DSB 112,F,2015-02-13T08:00:00,2015-02-13T09:15:00
32438,DSB 112,F,2015-02-20T08:00:00,2015-02-20T09:15:00
32438,DSB 112,T,2015-02-24T08:00:00,2015-02-24T09:15:00
32438,DSB 112,F,2015-02-27T08:00:00,2015-02-27T09:15:00
32438,DSB 112,T,2015-03-03T08:00:00,2015-03-03T09:15:00
32438,DSB 112,F,2015-03-06T08:00:00,2015-03-06T09:15:00
32438,DSB 112,T,2015-03-10T08:00:00,2015-03-10T09:15:00
32438,DSB 112,F,2015-03-13T08:00:00,2015-03-13T09:15:00
32438,DSB 112,T,2015-03-17T08:00:00,2015-03-17T09:15:00
32438,DSB 112,F,2015-03-20T08:00:00,2015-03-20T09:15:00
32438,DSB 112,T,2015-03-24T08:00:00,2015-03-24T09:15:00
32438,DSB 112,F,2015-03-27T08:00:00,2015-03-27T09:15:00
32438,DSB 112,T,2015-03-31T08:00:00,2015-03-31T09:15:00
32438,DSB 112,F,2015-04-03T08:00:00,2015-04-03T09:15:00
32438,DSB 112,T,2015-04-07T08:00:00,2015-04-07T09:15:00
32438,DSB 112,F,2015-04-10T08:00:00,2015-04-10T09:15:00
32438,DSB 112,T,2015-04-14T08:00:00,2015-04-14T09:15:00
32438,DSB 112,F,2015-04-17T08:00:00,2015-04-17T09:15:00
32438,DSB 112,T,2015-04-21T08:00:00,2015-04-21T09:15:00
32438,DSB 112,F,2015-04-24T08:00:00,2015-04-24T09:15:00
32438,DSB 112,T,2015-04-28T08:00:00,2015-04-28T09:15:00
31934,DSB 112,T,2015-01-20T09:30:00,2015-01-20T10:45:00
31934,DSB 112,F,2015-01-23T09:30:00,2015-01-23T10:45:00
31934,DSB 112,T,2015-01-27T09:30:00,2015-01-27T10:45:00
31934,DSB 112,F,2015-01-30T09:30:00,2015-01-30T10:45:00
31934,DSB 112,T,2015-02-03T09:30:00,2015-02-03T10:45:00
31934,DSB 112,F,2015-02-06T09:30:00,2015-02-06T10:45:00
31934,DSB 112,T,2015-02-10T09:30:00,2015-02-10T10:45:00
31934,DSB 112,F,2015-02-13T09:30:00,2015-02-13T10:45:00
31934,DSB 112,F,2015-02-20T09:30:00,2015-02-20T10:45:00
31934,DSB 112,T,2015-02-24T09:30:00,2015-02-24T10:45:00
31934,DSB 112,F,2015-02-27T09:30:00,2015-02-27T10:45:00
31934,DSB 112,T,2015-03-03T09:30:00,2015-03-03T10:45:00
31934,DSB 112,F,2015-03-06T09:30:00,2015-03-06T10:45:00
31934,DSB 112,T,2015-03-10T09:30:00,2015-03-10T10:45:00
31934,DSB 112,F,2015-03-13T09:30:00,2015-03-13T10:45:00
31934,DSB 112,T,2015-03-17T09:30:00,2015-03-17T10:45:00
31934,DSB 112,F,2015-03-20T09:30:00,2015-03-20T10:45:00
31934,DSB 112,T,2015-03-24T09:30:00,2015-03-24T10:45:00
31934,DSB 112,F,2015-03-27T09:30:00,2015-03-27T10:45:00
31934,DSB 112,T,2015-03-31T09:30:00,2015-03-31T10:45:00
31934,DSB 112,F,2015-04-03T09:30:00,2015-04-03T10:45:00
31934,DSB 112,T,2015-04-07T09:30:00,2015-04-07T10:45:00
31934,DSB 112,F,2015-04-10T09:30:00,2015-04-10T10:45:00
31934,DSB 112,T,2015-04-14T09:30:00,2015-04-14T10:45:00
31934,DSB 112,F,2015-04-17T09:30:00,2015-04-17T10:45:00
31934,DSB 112,T,2015-04-21T09:30:00,2015-04-21T10:45:00
31934,DSB 112,F,2015-04-24T09:30:00,2015-04-24T10:45:00
31934,DSB 112,T,2015-04-28T09:30:00,2015-04-28T10:45:00
32060,DSB 110B,T,2015-01-20T11:00:00,2015-01-20T12:15:00
32060,DSB 110B,F,2015-01-23T11:00:00,2015-01-23T12:15:00
32060,DSB 110B,T,2015-01-27T11:00:00,2015-01-27T12:15:00
32060,DSB 110B,F,2015-01-30T11:00:00,2015-01-30T12:15:00
32060,DSB 110B,T,2015-02-03T11:00:00,2015-02-03T12:15:00
32060,DSB 110B,F,2015-02-06T11:00:00,2015-02-06T12:15:00
32060,DSB 110B,T,2015-02-10T11:00:00,2015-02-10T12:15:00
32060,DSB 110B,F,2015-02-13T11:00:00,2015-02-13T12:15:00
32060,DSB 110B,F,2015-02-20T11:00:00,2015-02-20T12:15:00
32060,DSB 110B,T,2015-02-24T11:00:00,2015-02-24T12:15:00
32060,DSB 110B,F,2015-02-27T11:00:00,2015-02-27T12:15:00
32060,DSB 110B,T,2015-03-03T11:00:00,2015-03-03T12:15:00
32060,DSB 110B,F,2015-03-06T11:00:00,2015-03-06T12:15:00
32060,DSB 110B,T,2015-03-10T11:00:00,2015-03-10T12:15:00
32060,DSB 110B,F,2015-03-13T11:00:00,2015-03-13T12:15:00
32060,DSB 110B,T,2015-03-17T11:00:00,2015-03-17T12:15:00
32060,DSB 110B,F,2015-03-20T11:00:00,2015-03-20T12:15:00
32060,DSB 110B,T,2015-03-24T11:00:00,2015-03-24T12:15:00
32060,DSB 110B,F,2015-03-27T11:00:00,2015-03-27T12:15:00
32060,DSB 110B,T,2015-03-31T11:00:00,2015-03-31T12:15:00
32060,DSB 110B,F,2015-04-03T11:00:00,2015-04-03T12:15:00
32060,DSB 110B,T,2015-04-07T11:00:00,2015-04-07T12:15:00
32060,DSB 110B,F,2015-04-10T11:00:00,2015-04-10T12:15:00
32060,DSB 110B,T,2015-04-14T11:00:00,2015-04-14T12:15:00
32060,DSB 110B,F,2015-04-17T11:00:00,2015-04-17T12:15:00
32060,DSB 110B,T,2015-04-21T11:00:00,2015-04-21T12:15:00
32060,DSB 110B,F,2015-04-24T11:00:00,2015-04-24T12:15:00
32060,DSB 110B,T,2015-04-28T11:00:00,2015-04-28T12:15:00
32193,DSB 105,T,2015-01-20T14:00:00,2015-01-20T15:15:00
32193,DSB 105,F,2015-01-23T14:00:00,2015-01-23T15:15:00
32193,DSB 105,T,2015-01-27T14:00:00,2015-01-27T15:15:00
32193,DSB 105,F,2015-01-30T14:00:00,2015-01-30T15:15:00
32193,DSB 105,T,2015-02-03T14:00:00,2015-02-03T15:15:00
32193,DSB 105,F,2015-02-06T14:00:00,2015-02-06T15:15:00
32193,DSB 105,T,2015-02-10T14:00:00,2015-02-10T15:15:00
32193,DSB 105,F,2015-02-13T14:00:00,2015-02-13T15:15:00
32193,DSB 105,F,2015-02-20T14:00:00,2015-02-20T15:15:00
32193,DSB 105,T,2015-02-24T14:00:00,2015-02-24T15:15:00
32193,DSB 105,F,2015-02-27T14:00:00,2015-02-27T15:15:00
32193,DSB 105,T,2015-03-03T14:00:00,2015-03-03T15:15:00
32193,DSB 105,F,2015-03-06T14:00:00,2015-03-06T15:15:00
32193,DSB 105,T,2015-03-10T14:00:00,2015-03-10T15:15:00
32193,DSB 105,F,2015-03-13T14:00:00,2015-03-13T15:15:00
32193,DSB 105,T,2015-03-17T14:00:00,2015-03-17T15:15:00
32193,DSB 105,F,2015-03-20T14:00:00,2015-03-20T15:15:00
32193,DSB 105,T,2015-03-24T14:00:00,2015-03-24T15:15:00
32193,DSB 105,F,2015-03-27T14:00:00,2015-03-27T15:15:00
32193,DSB 105,T,2015-03-31T14:00:00,2015-03-31T15:15:00
32193,DSB 105,F,2015-04-03T14:00:00,2015-04-03T15:15:00
32193,DSB 105,T,2015-04-07T14:00:00,2015-04-07T15:15:00
32193,DSB 105,F,2015-04-10T14:00:00,2015-04-10T15:15:00
32193,DSB 105,T,2015-04-14T14:00:00,2015-04-14T15:15:00
32193,DSB 105,F,2015-04-17T14:00:00,2015-04-17T15:15:00
32193,DSB 105,T,2015-04-21T14:00:00,2015-04-21T15:15:00
32193,DSB 105,F,2015-04-24T14:00:00,2015-04-24T15:15:00
32193,DSB 105,T,2015-04-28T14:00:00,2015-04-28T15:15:00
32437,DSB 105,T,2015-01-20T15:30:00,2015-01-20T16:45:00
32437,DSB 105,F,2015-01-23T15:30:00,2015-01-23T16:45:00
32437,DSB 105,T,2015-01-27T15:30:00,2015-01-27T16:45:00
32437,DSB 105,F,2015-01-30T15:30:00,2015-01-30T16:45:00
32437,DSB 105,T,2015-02-03T15:30:00,2015-02-03T16:45:00
32437,DSB 105,F,2015-02-06T15:30:00,2015-02-06T16:45:00
32437,DSB 105,T,2015-02-10T15:30:00,2015-02-10T16:45:00
32437,DSB 105,F,2015-02-13T15:30:00,2015-02-13T16:45:00
32437,DSB 105,F,2015-02-20T15:30:00,2015-02-20T16:45:00
32437,DSB 105,T,2015-02-24T15:30:00,2015-02-24T16:45:00
32437,DSB 105,F,2015-02-27T15:30:00,2015-02-27T16:45:00
32437,DSB 105,T,2015-03-03T15:30:00,2015-03-03T16:45:00
32437,DSB 105,F,2015-03-06T15:30:00,2015-03-06T16:45:00
32437,DSB 105,T,2015-03-10T15:30:00,2015-03-10T16:45:00
32437,DSB 105,F,2015-03-13T15:30:00,2015-03-13T16:45:00
32437,DSB 105,T,2015-03-17T15:30:00,2015-03-17T16:45:00
32437,DSB 105,F,2015-03-20T15:30:00,2015-03-20T16:45:00
32437,DSB 105,T,2015-03-24T15:30:00,2015-03-24T16:45:00
32437,DSB 105,F,2015-03-27T15:30:00,2015-03-27T16:45:00
32437,DSB 105,T,2015-03-31T15:30:00,2015-03-31T16:45:00
32437,DSB 105,F,2015-04-03T15:30:00,2015-04-03T16:45:00
32437,DSB 105,T,2015-04-07T15:30:00,2015-04-07T16:45:00
32437,DSB 105,F,2015-04-10T15:30:00,2015-04-10T16:45:00
32437,DSB 105,T,2015-04-14T15:30:00,2015-04-14T16:45:00
32437,DSB 105,F,2015-04-17T15:30:00,2015-04-17T16:45:00
32437,DSB 105,T,2015-04-21T15:30:00,2015-04-21T16:45:00
32437,DSB 105,F,2015-04-24T15:30:00,2015-04-24T16:45:00
32437,DSB 105,T,2015-04-28T15:30:00,2015-04-28T16:45:00
32061,DSB 112,R,2015-01-22T12:30:00,2015-01-22T13:45:00
32061,DSB 112,M,2015-01-26T12:30:00,2015-01-26T13:45:00
32061,DSB 112,R,2015-01-29T12:30:00,2015-01-29T13:45:00
32061,DSB 112,M,2015-02-02T12:30:00,2015-02-02T13:45:00
32061,DSB 112,R,2015-02-05T12:30:00,2015-02-05T13:45:00
32061,DSB 112,M,2015-02-09T12:30:00,2015-02-09T13:45:00
32061,DSB 112,R,2015-02-12T12:30:00,2015-02-12T13:45:00
32061,DSB 112,R,2015-02-19T12:30:00,2015-02-19T13:45:00
32061,DSB 112,M,2015-02-23T12:30:00,2015-02-23T13:45:00
32061,DSB 112,R,2015-02-26T12:30:00,2015-02-26T13:45:00
32061,DSB 112,M,2015-03-02T12:30:00,2015-03-02T13:45:00
32061,DSB 112,R,2015-03-05T12:30:00,2015-03-05T13:45:00
32061,DSB 112,M,2015-03-09T12:30:00,2015-03-09T13:45:00
32061,DSB 112,R,2015-03-12T12:30:00,2015-03-12T13:45:00
32061,DSB 112,M,2015-03-16T12:30:00,2015-03-16T13:45:00
32061,DSB 112,R,2015-03-19T12:30:00,2015-03-19T13:45:00
32061,DSB 112,M,2015-03-23T12:30:00,2015-03-23T13:45:00
32061,DSB 112,R,2015-03-26T12:30:00,2015-03-26T13:45:00
32061,DSB 112,M,2015-03-30T12:30:00,2015-03-30T13:45:00
32061,DSB 112,R,2015-04-02T12:30:00,2015-04-02T13:45:00
32061,DSB 112,M,2015-04-06T12:30:00,2015-04-06T13:45:00
32061,DSB 112,R,2015-04-09T12:30:00,2015-04-09T13:45:00
32061,DSB 112,M,2015-04-13T12:30:00,2015-04-13T13:45:00
32061,DSB 112,R,2015-04-16T12:30:00,2015-04-16T13:45:00
32061,DSB 112,M,2015-04-20T12:30:00,2015-04-20T13:45:00
32061,DSB 112,R,2015-04-23T12:30:00,2015-04-23T13:45:00
32061,DSB 112,M,2015-04-27T12:30:00,2015-04-27T13:45:00
32061,DSB 112,R,2015-04-30T12:30:00,2015-04-30T13:45:00
32061,DSB 112,T,2015-02-17T12:30:00,2015-02-17T13:45:00
32058,DSB 112,R,2015-01-22T11:00:00,2015-01-22T12:15:00
32058,DSB 112,M,2015-01-26T11:00:00,2015-01-26T12:15:00
32058,DSB 112,R,2015-01-29T11:00:00,2015-01-29T12:15:00
32058,DSB 112,M,2015-02-02T11:00:00,2015-02-02T12:15:00
32058,DSB 112,R,2015-02-05T11:00:00,2015-02-05T12:15:00
32058,DSB 112,M,2015-02-09T11:00:00,2015-02-09T12:15:00
32058,DSB 112,R,2015-02-12T11:00:00,2015-02-12T12:15:00
32058,DSB 112,R,2015-02-19T11:00:00,2015-02-19T12:15:00
32058,DSB 112,M,2015-02-23T11:00:00,2015-02-23T12:15:00
32058,DSB 112,R,2015-02-26T11:00:00,2015-02-26T12:15:00
32058,DSB 112,M,2015-03-02T11:00:00,2015-03-02T12:15:00
32058,DSB 112,R,2015-03-05T11:00:00,2015-03-05T12:15:00
32058,DSB 112,M,2015-03-09T11:00:00,2015-03-09T12:15:00
32058,DSB 112,R,2015-03-12T11:00:00,2015-03-12T12:15:00
32058,DSB 112,M,2015-03-16T11:00:00,2015-03-16T12:15:00
32058,DSB 112,R,2015-03-19T11:00:00,2015-03-19T12:15:00
32058,DSB 112,M,2015-03-23T11:00:00,2015-03-23T12:15:00
32058,DSB 112,R,2015-03-26T11:00:00,2015-03-26T12:15:00
32058,DSB 112,M,2015-03-30T11:00:00,2015-03-30T12:15:00
32058,DSB 112,R,2015-04-02T11:00:00,2015-04-02T12:15:00
32058,DSB 112,M,2015-04-06T11:00:00,2015-04-06T12:15:00
32058,DSB 112,R,2015-04-09T11:00:00,2015-04-09T12:15:00
32058,DSB 112,M,2015-04-13T11:00:00,2015-04-13T12:15:00
32058,DSB 112,R,2015-04-16T11:00:00,2015-04-16T12:15:00
32058,DSB 112,M,2015-04-20T11:00:00,2015-04-20T12:15:00
32058,DSB 112,R,2015-04-23T11:00:00,2015-04-23T12:15:00
32058,DSB 112,M,2015-04-27T11:00:00,2015-04-27T12:15:00
32058,DSB 112,R,2015-04-30T11:00:00,2015-04-30T12:15:00
32058,DSB 112,T,2015-02-17T11:00:00,2015-02-17T12:15:00
32059,DSB 106,R,2015-01-22T15:30:00,2015-01-22T16:45:00
32059,DSB 106,M,2015-01-26T15:30:00,2015-01-26T16:45:00
32059,DSB 106,R,2015-01-29T15:30:00,2015-01-29T16:45:00
32059,DSB 106,M,2015-02-02T15:30:00,2015-02-02T16:45:00
32059,DSB 106,R,2015-02-05T15:30:00,2015-02-05T16:45:00
32059,DSB 106,M,2015-02-09T15:30:00,2015-02-09T16:45:00
32059,DSB 106,R,2015-02-12T15:30:00,2015-02-12T16:45:00
32059,DSB 106,R,2015-02-19T15:30:00,2015-02-19T16:45:00
32059,DSB 106,M,2015-02-23T15:30:00,2015-02-23T16:45:00
32059,DSB 106,R,2015-02-26T15:30:00,2015-02-26T16:45:00
32059,DSB 106,M,2015-03-02T15:30:00,2015-03-02T16:45:00
32059,DSB 106,R,2015-03-05T15:30:00,2015-03-05T16:45:00
32059,DSB 106,M,2015-03-09T15:30:00,2015-03-09T16:45:00
32059,DSB 106,R,2015-03-12T15:30:00,2015-03-12T16:45:00
32059,DSB 106,M,2015-03-16T15:30:00,2015-03-16T16:45:00
32059,DSB 106,R,2015-03-19T15:30:00,2015-03-19T16:45:00
32059,DSB 106,M,2015-03-23T15:30:00,2015-03-23T16:45:00
32059,DSB 106,R,2015-03-26T15:30:00,2015-03-26T16:45:00
32059,DSB 106,M,2015-03-30T15:30:00,2015-03-30T16:45:00
32059,DSB 106,R,2015-04-02T15:30:00,2015-04-02T16:45:00
32059,DSB 106,M,2015-04-06T15:30:00,2015-04-06T16:45:00
32059,DSB 106,R,2015-04-09T15:30:00,2015-04-09T16:45:00
32059,DSB 106,M,2015-04-13T15:30:00,2015-04-13T16:45:00
32059,DSB 106,R,2015-04-16T15:30:00,2015-04-16T16:45:00
32059,DSB 106,M,2015-04-20T15:30:00,2015-04-20T16:45:00
32059,DSB 106,R,2015-04-23T15:30:00,2015-04-23T16:45:00
32059,DSB 106,M,2015-04-27T15:30:00,2015-04-27T16:45:00
32059,DSB 106,R,2015-04-30T15:30:00,2015-04-30T16:45:00
32059,DSB 106,T,2015-02-17T15:30:00,2015-02-17T16:45:00
32037,DSB 112,R,2015-01-22T14:00:00,2015-01-22T15:15:00
32037,DSB 112,M,2015-01-26T14:00:00,2015-01-26T15:15:00
32037,DSB 112,R,2015-01-29T14:00:00,2015-01-29T15:15:00
32037,DSB 112,M,2015-02-02T14:00:00,2015-02-02T15:15:00
